,conta_contabil,cod_r,nome_conta,saldo_ant,deb,cred,saldo_atual
17,1.1.02.02.01.000000,1959.0,CLIENTES,298829.59,10284734.92,8781333.99,-1204571.3399999996
18,1.1.02.02.01.000001,134.0,CLIENTES,328581.1,4734646.33,4174370.8,-231694.43000000028
19,1.1.02.02.01.000003,11448.0,CLIENTES REMESSAS - C,0.0,2827945.58,2470685.69,-357259.89000000013
20,1.1.02.02.01.000002,11447.0,CLIENTES REMESSAS - D,0.0,2856823.13,2810792.19,-46030.939999999944
21,1.1.03.00.00.000000,111.0,CREDITOS DIVERSOS,56566.84,211729.49,226153.39,70990.74000000002
22,1.1.03.03.00.000000,141.0,ADIANTAMENTOS A EMPREGADOS,0.0,38596.58,34965.56,-3631.020000000004
23,1.1.03.03.01.000000,1952.0,ADIANTAMENTOS A EMPREGADOS,0.0,34916.14,41177.36,6261.220000000001
24,1.1.03.03.01.000003,172.0,ADIANTAMENTO DE FERIAS,0.0,6147.14,6279.77,132.6300000000001
25,1.1.03.03.01.000005,11762.0,ADIANTAMENTO DE RESCISAO,0.0,2904.08,3123.55,219.47000000000025
26,1.1.03.03.01.000001,170.0,ADIANTAMENTOS E VALES,0.0,31670.41,28900.51,-2769.9000000000015
27,1.1.03.04.00.000000,142.0,ADIANTAMENTOS A FORNECEDORES,34090.79,30329.57,52091.08,55852.3
28,1.1.03.04.01.000000,1953.0,ADIANTAMENTOS A FORNECEDORES,32987.2,8842.5,42964.33,67109.03
29,1.1.03.04.01.088490,19288.0,ADIANTAMENTO A FORNECEDOR,33310.21,9121.63,30806.69,54995.27
30,1.1.03.04.01.402814,136081.0,AMERICA LICENCIAMENTOS,2311.09,1189.61,3469.3,4590.780000000001
31,1.1.03.04.01.350190,132909.0,CARLOS A. DE BRITO TRANSPORTE,549.7,0.0,545.52,1095.22
32,1.1.03.04.01.433945,139425.0,VERISURE BRASIL MONITORAMENTO,1640.56,0.0,1575.93,3216.49
33,1.1.03.04.02.000000,13241.0,ADIANTAMENTO IMPORTACAO,0.0,22942.8,10278.35,-12664.449999999999
34,1.1.03.04.02.000033,15177.0,ADIANTAMENTO IMPORTAÇÃO,0.0,21055.56,10571.22,-10484.340000000002
35,1.1.03.07.00.000000,145.0,IMPOSTOS A RECUPERAR,19445.94,128580.68,146198.5,37063.76000000001
36,1.1.03.07.01.000000,1957.0,IMPOSTOS A RECUPERAR,17716.61,131386.73,152481.77,38811.64999999998
37,1.1.03.07.01.000001,182.0,ICMS A RECUPERAR,15701.17,37461.81,51924.78,30164.14
38,1.1.03.07.01.000028,13951.0,IMPOSTOS A RECUPERAR,3329.51,101839.47,95888.52,-2621.439999999997
39,1.1.03.07.01.000009,11763.0,IR SOBRE APLICACAO,0.0,2518.95,0.0,-2518.95
40,1.1.03.09.00.000000,147.0,DESPESAS DO EXERCICIO SEGUINTE,8518.88,0.0,7497.27,16016.15
41,1.1.03.09.01.000000,1961.0,DESPESAS DO EXERCICIO SEGUINTE,8208.61,0.0,7406.85,15615.460000000001
42,1.1.03.09.01.000001,1108.0,PREMIOS DE SEGURO A APROPRIAR,8246.13,0.0,7302.11,15548.239999999998
43,1.1.04.00.00.000000,112.0,ESTOQUES,1004531.98,0.0,0.0,1004531.98
44,1.1.04.01.00.000000,1115.0,MERCADORIA,1050157.46,0.0,0.0,1050157.46
45,1.1.04.01.01.000000,1962.0,MERCADORIA,1036264.65,0.0,0.0,1036264.65
46,1.1.04.01.01.000001,1118.0,MERCADORIAS DE REVENDA,1054307.66,0.0,0.0,1054307.66
47,1.2.00.00.00.000000,18.0,ATIVO NAO CIRCULANTE,181876.35,9667.58,22338.73,194547.5
48,1.2.03.00.00.000000,1131.0,IMOBILIZADO,181451.4,8323.52,20344.22,193472.1
49,1.2.03.01.00.000000,1170.0,MOVEIS,283489.27,9052.79,0.0,274436.48000000004
50,1.2.03.01.00.000009,11223.0,COMPUTADORES E PERIFERICOS,18117.74,2445.87,0.0,15671.870000000003
51,1.2.03.01.00.000004,1178.0,EQUIPAMENTO DE COMUNICACAO,5779.83,0.0,0.0,5779.83
52,1.2.03.01.00.000001,1970.0,MAQUINAS E EQUIPAMENTOS,192915.37,1037.59,0.0,191877.78
53,1.2.03.01.00.000003,1177.0,MOVEIS E UTENSILIOS,14299.29,6247.69,0.0,8051.600000000001
54,1.2.03.01.00.000007,11221.0,VEICULOS,74408.61,0.0,0.0,74408.61
55,1.2.03.02.00.000000,1171.0,DEPRECIACAO ACUMULADA,-137925.92,0.0,20791.9,-117134.02000000002
56,1.2.03.02.01.000000,1971.0,DEPRECIACAO ACUMULADA,-124518.05,0.0,19984.71,-104533.34
57,1.2.03.02.01.000009,11230.0,(-) S/ COMPUTADORES E PERIFERICOS,-2457.98,0.0,2098.01,-359.9699999999998
58,1.2.03.02.01.000004,11225.0,(-) S/ EQUIPAMENTO DE COMUNICACAO,-769.27,0.0,690.81,-78.46000000000004
59,1.2.03.02.01.000001,1181.0,(-) S/ MAQUINAS E EQUIPAMENTOS,-63683.82,0.0,10343.75,-53340.07
60,1.2.03.02.01.000003,11224.0,(-) S/ MOVEIS E UTENSILIOS,-10172.6,0.0,1051.9,-9120.7
61,1.2.03.02.01.000007,11228.0,(-) S/ VEICULOS,-50682.69,0.0,7674.13,-43008.560000000005
62,2.0.00.00.00.000000,2.0,PASSIVO,-1843318.32,12245495.0,10266496.26,-3822317.0600000005
63,2.1.00.00.00.000000,2207.0,PASSIVO CIRCULANTE,-677550.74,10093771.79,11438208.34,666885.8100000008
64,2.1.01.00.00.000000,232906.0,FORNECEDORES DIVERSOS,-704387.32,9095296.69,8832100.87,-967583.1400000002
65,2.1.01.01.00.000000,232910.0,FORNECEDORES,-633268.05,7742022.01,8803718.73,428428.6700000006
66,2.1.01.01.00.464111,240856.0,3D Machine Impressão 3D Ltda,0.0,471.01,437.62,-33.389999999999986
67,2.1.01.01.00.464112,240857.0,ABC COMERCIO DE CHAPAS LTDA,0.0,1360.9,1221.03,-139.87000000000012
68,2.1.01.01.00.028023,20970.0,ACEVILLE TRANSPORTES LTDA,0.0,508.67,513.41,4.739999999999952
69,2.1.01.01.00.417551,236327.0,ACOS BRAUNA SISTEMAS DE ARMAZENAGEM LTDA,0.0,3313.16,3276.74,-36.42000000000007
70,2.1.01.01.00.460310,240503.0,AFIEL AFIACOES DE FERRAMENTAS P/MADEIRA,0.0,89.01,84.0,-5.010000000000005
71,2.1.01.01.00.388397,234137.0,AKRA IMPORT. MAQ E FERRAMENTAS EIRELI,0.0,28237.94,26808.92,-1429.0200000000004
72,2.1.01.01.00.015529,21556.0,AMIL ASSISTENCIA MEDICA INTERNACIONAL S.,-2727.84,15796.29,14908.45,-3615.6800000000003
73,2.1.01.01.00.397779,28725.0,AUDIOLIFE ABC GESTAO OCUPACIONAL LTDA,0.0,574.7,558.2,-16.5
74,2.1.01.01.00.053579,224859.0,BANDEIRANTES DEICMAR LOGISTICA INTEGRADA,0.0,11671.86,10943.4,-728.460000000001
75,2.1.01.01.00.349875,232765.0,BEIMEX COMISSARIA DE DESPACHOS LTDA,0.0,8553.75,9209.3,655.5499999999993
76,2.1.01.01.00.456487,240254.0,BETA DO BRASIL COM. MAQ. E FER.LTDA,0.0,1605.01,2738.38,1133.3700000000001
77,2.1.01.01.00.343939,219265.0,BRAGANFER INDUSTRIA E COMERCIO DE FERRO,0.0,207.0,189.33,-17.669999999999987
78,2.1.01.01.00.350190,232760.0,CARLOS A DE BRITO TRANSPORTE,-2865.64,23661.81,19982.67,-6544.7800000000025
79,2.1.01.01.00.276906,232050.0,CEL-LEP LIVRARIA,0.0,4367.97,4626.65,258.6799999999994
80,2.1.01.01.00.411336,235982.0,CENTRAL SBC DE EQUIPAMENTOS DE PROTECAO,0.0,253.38,481.94,228.56
81,2.1.01.01.00.016083,21507.0,CLARO S A,0.0,168.72,175.51,6.789999999999992
82,2.1.01.01.00.017449,232448.0,CNAGA ARMAZENS GERAIS ALFANDEGADOS LTDA,0.0,1901.88,1901.46,-0.42000000000007276
83,2.1.01.01.00.051576,28359.0,COMERCIAL EUROVAL HIDRAULICOS LTDA ME,0.0,3050.11,2878.35,-171.76000000000022
84,2.1.01.01.00.432809,237928.0,CONTINENTAL FERRAM. E EQUIP. LTDA,-56839.35,59663.63,0.0,-116502.98
85,2.1.01.01.00.051561,24586.0,COPELI INDUSTRIA E COM DE MATERIAL ELETR,-6596.56,5655.14,0.0,-12251.7
86,2.1.01.01.00.031282,28930.0,"CORREA, PORTO SOCIEDADE DE ADVOGADOS",0.0,12048.22,18651.83,6603.610000000002
87,2.1.01.01.00.231837,224555.0,Calhas e Rufos Montaplan LTDA - ME,0.0,239.67,239.81,0.14000000000001478
88,2.1.01.01.00.436836,238391.0,Cohalabra Comercio de Produtos Manufatur,-193.83,218.57,0.0,-412.4
89,2.1.01.01.00.349881,232768.0,DANIEL VICTOR ASCARI,0.0,135236.75,140173.16,4936.4100000000035
90,2.1.01.01.00.456489,240256.0,DIADEMA TRIACO IND COM FERRO ACO LTDA,0.0,10401.06,10825.67,424.6100000000006
91,2.1.01.01.00.400384,28727.0,DISPRODI SERVICOS DE MANUTENCAO DE MAQUI,0.0,6657.54,5855.75,-801.79
92,2.1.01.01.00.039631,23450.0,DUTRA MAQUINAS COM E TEC LTDA,0.0,1166.72,1155.57,-11.150000000000091
93,2.1.01.01.00.434791,238133.0,ELETRICA DJ MATERIAIS,0.0,0.0,333.36,333.36
94,2.1.01.01.00.460311,240504.0,ELETRICA GIUSTI LTDA,0.0,1320.64,1136.02,-184.62000000000012
95,2.1.01.01.00.016082,21533.0,ELETROPAULO METROPOL ELETRIC DE SAO PAUL,0.0,925.31,974.45,49.1400000000001
96,2.1.01.01.00.015459,222633.0,EUREKA,0.0,75.51,80.03,4.519999999999996
97,2.1.01.01.00.411337,235983.0,EXATTA BOMBAS LTDA,0.0,1272.7,1109.34,-163.36000000000013
98,2.1.01.01.00.421947,216864.0,FAM CARGO BR LOGISTICA INTERNACIONAL LTD,0.0,145.55,168.03,22.47999999999999
99,2.1.01.01.00.138518,222081.0,FAMA TRANSPORTES DE CARGAS EIRELI,0.0,111.11,127.42,16.310000000000002
100,2.1.01.01.00.362688,232774.0,FARCCO TECNOLOGIA INDUSTRIAL EIRELI,0.0,1532.95,1792.41,259.46000000000004
101,2.1.01.01.00.393060,234487.0,FERMAN MANUTENCAO DE MAQUINAS E EQUIPAME,0.0,1171.64,1279.08,107.43999999999983
102,2.1.01.01.00.350199,232758.0,FL CARGO TRANSPORTES E SERVICOS EIRELI,0.0,12601.14,14751.99,2150.8500000000004
103,2.1.01.01.00.032666,21450.0,FORNECEDORES REMESSA - C,0.0,2780760.94,2801716.71,20955.77000000002
104,2.1.01.01.00.032665,21449.0,FORNECEDORES REMESSA - D,0.0,2916187.49,2895133.45,-21054.040000000037
105,2.1.01.01.00.439220,238658.0,GALPERFIL PERFILADOS METALICOS E ACESSOR,0.0,532.93,553.82,20.8900000000001
106,2.1.01.01.00.456488,240255.0,GMS GEHRMANN MAQUINAS E SERVICOS TECNICO,0.0,184.17,177.55,-6.619999999999976
107,2.1.01.01.00.159116,221803.0,GURGELMIX MAQUINAS E FERRAMENTAS S.A.-CA,-1436.41,1563.83,210.78,-2789.46
108,2.1.01.01.00.039652,22510.0,HANNOVER PLASTICOS S/A,0.0,1473.17,1383.5,-89.67000000000007
109,2.1.01.01.00.031869,21204.0,HATEN PEL COMERCIO DE EMBALAGENS LTDA -,0.0,60.56,69.09,8.530000000000001
110,2.1.01.01.00.035611,26172.0,HDEZ EMPREENDIMENTOS LTDA,0.0,496.76,488.41,-8.349999999999966
111,2.1.01.01.00.456110,240238.0,HIGH TECH USINAGEM LTDA,0.0,32248.35,36588.62,4340.270000000004
112,2.1.01.01.00.388408,234392.0,HOTEIS 2H LTDA,0.0,717.24,750.14,32.89999999999998
113,2.1.01.01.00.112523,231407.0,HTCY BRASIL ETIQUETAS E TECNOLOGIA EIREL,0.0,0.0,2035.95,2035.95
114,2.1.01.01.00.419556,236487.0,INDUSFACAS COM. E IND. DE LAMINAS DE SER,-9017.73,92658.65,93099.87,-8576.509999999998
115,2.1.01.01.00.419559,213754.0,IVY LOGISTICA E TRANSPORTES EIRELI,0.0,86.09,81.24,-4.8500000000000085
116,2.1.01.01.00.438929,238649.0,J C DE SOUZA MAQUINAS,0.0,1377.0,1457.87,80.86999999999989
117,2.1.01.01.00.445427,239357.0,J.J. SANTOS COMERCIO E REPRESENTACAO COM,0.0,2051.21,2192.0,140.78999999999996
118,2.1.01.01.00.464108,225848.0,JCARGAS TRANSPORTES E LOGISTICA,0.0,0.0,454.41,454.41
119,2.1.01.01.00.439221,238659.0,JEISSE DOS SANTOS MACHADO,0.0,148.0,157.21,9.210000000000008
120,2.1.01.01.00.015763,21090.0,KALUNGA COMERCIO E INDUSTRIA GRAFICA LTDA,-447.22,1098.42,1320.51,-225.1300000000001
121,2.1.01.01.00.406872,218561.0,LALAMOVE TECNOLOGIA BRASIL LTDA,0.0,205.17,221.97,16.80000000000001
122,2.1.01.01.00.441962,238921.0,LEONARDO LUIS MACHADO PUBLICIDADE,0.0,977.6,1276.12,298.51999999999987
123,2.1.01.01.00.000179,21548.0,LERIO & SILVA CONTABILIDADE ESTRATÉGICA,0.0,17460.68,21062.44,3601.7599999999984
124,2.1.01.01.00.419554,236486.0,LIONS COMERCIO DE AUTO PECAS LTDA EPP,0.0,538.62,474.31,-64.31
125,2.1.01.01.00.024128,22725.0,LOCAWEB SERVICOS DE INTERNET S.A.,0.0,540.71,556.28,15.569999999999936
126,2.1.01.01.00.400382,235458.0,LUCAS VIANA DIAS CARVALHO,-102.19,665.72,576.31,-191.60000000000008
127,2.1.01.01.00.110016,21448.0,LUITEX MAQUINAS E FERRAMENTAS LTDA - SBO,0.0,29047.72,81611.63,52563.91
128,2.1.01.01.00.378830,233573.0,Lenovo Comercial e Distribuição Ltda,-1190.04,1358.95,0.71,-2548.2799999999997
129,2.1.01.01.00.445041,239343.0,MACHINE GROW SERVICE LTDA ME,0.0,2614.68,2689.8,75.12000000000035
130,2.1.01.01.00.242863,224940.0,MADEIREIRA DIADEMA LTDA,0.0,2767.64,3812.97,1045.33
131,2.1.01.01.00.447589,239543.0,MARCOS ROBERTO COUTO 00360625029,0.0,78.82,82.24,3.4200000000000017
132,2.1.01.01.00.024931,22997.0,MULTIPLAN ADMINISTRADORA DE SHOPPING CEN,0.0,22.48,21.17,-1.3099999999999987
133,2.1.01.01.00.432863,237929.0,MUNICIPIO DE BELO HORIZONTE,0.0,96.12,93.34,-2.780000000000001
134,2.1.01.01.00.372305,233556.0,NATOLOG TRANSPORTES E LOGISTICA EIRELI,0.0,3798.66,3408.35,-390.30999999999995
135,2.1.01.01.00.019298,21807.0,NEXTEL TELECOMUNICACOES LTDA,0.0,610.0,692.03,82.02999999999997
136,2.1.01.01.00.447590,239544.0,NISMOCAR SERVICOS AUTOMOTIVOS LTDA,0.0,1504.72,1504.73,0.009999999999990905
137,2.1.01.01.00.016529,21803.0,NOTRE DAME INTERMEDICA SAUDE SA,0.0,505.75,507.95,2.1999999999999886
138,2.1.01.01.00.404852,211110.0,NOVA JF PNEUS LTDA,0.0,46.34,46.88,0.5399999999999991
139,2.1.01.01.00.441963,238922.0,ODAIR OLIVATO,0.0,332.98,368.07,35.089999999999975
140,2.1.01.01.00.436835,238390.0,ON THE WALL GRAFICA DIGITAL LTDA.,-570.04,681.18,0.0,-1251.2199999999998
141,2.1.01.01.00.417108,211116.0,OSWALDO HUNCH 69494088891,0.0,36322.39,34219.72,-2102.6699999999983
142,2.1.01.01.00.024496,224790.0,PARAFUSOS RUDGE RAMOS LTDA,0.0,62.02,418.74,356.72
143,2.1.01.01.00.039733,22538.0,PLUS CARGO INTERNACIONAL LTDA,0.0,507.79,465.32,-42.47000000000003
144,2.1.01.01.00.427240,219671.0,PM PELOSINI TRANSPORTES  ROTATIVA,-33.1,1311.76,1351.77,6.9099999999999895
145,2.1.01.01.00.455462,240041.0,POTYGUARA GRAFICA E EDITORA LTDA,0.0,0.0,0.0,0.0
146,2.1.01.01.00.401521,235411.0,PRIME OFFICE AMBIENTES CORPORATIVOS LTDA,-740.62,665.24,0.0,-1405.8600000000001
147,2.1.01.01.00.032288,201426.0,RARO S SISTEMAS E AUTOMACAO LTDA  EPP,-159.22,135.2,0.0,-294.41999999999996
148,2.1.01.01.00.286792,227124.0,RCM IMPORTADORA DE FERR LTDA,0.0,63922.83,64141.85,219.0199999999968
149,2.1.01.01.00.441971,240281.0,RIOPEX TRANSPORTES RODOVIARIOS LTDA,0.0,139.43,130.16,-9.27000000000001
150,2.1.01.01.00.350210,232047.0,RT TOOLS INDUSTRIA E COMERCIO EIRELI-EPP,-71197.65,248300.23,151310.85,-168187.03
151,2.1.01.01.00.427066,237466.0,RUDGE PLAST COMERCIO DE EMBALAGENS LTDA,0.0,59.02,60.93,1.9099999999999966
152,2.1.01.01.00.441964,238923.0,SANDRO JOSE DE OLIVEIRA 18020546855,0.0,489.63,492.46,2.829999999999984
153,2.1.01.01.00.026457,21594.0,SERASA S.A.,0.0,171.49,186.67,15.179999999999978
154,2.1.01.01.00.332982,230125.0,SERDOMOLDE IND. E COM. DE ARTEFATOS PLAS,0.0,1514.56,1657.6,143.03999999999996
155,2.1.01.01.00.349877,232766.0,SERGIO RICARDO DE ANDRADE 15748279878,0.0,35408.13,31205.0,-4203.129999999997
156,2.1.01.01.00.299160,228194.0,SERV FIX COM. E MANUTENCAO DE EQUIP. LTD,0.0,936.56,1081.17,144.61000000000013
157,2.1.01.01.00.421929,216863.0,SERVICEDATA INFORMATICA LTDA,0.0,7438.6,7368.14,-70.46000000000004
158,2.1.01.01.00.348638,232761.0,SNAPON DO BRASIL COM INDUSTRIA LTDA,-30774.73,113808.26,122469.01,-22113.98
159,2.1.01.01.00.425137,236895.0,SO SERRAS COMERCIO E SERVICOS LTDA ME,0.0,1404.14,1607.05,202.90999999999985
160,2.1.01.01.00.363248,20532.0,SODEXO PASS DO BRASIL SERVICOS DE GESTAO,0.0,18.58,20.14,1.5600000000000023
161,2.1.01.01.00.024140,21771.0,SODEXO PASS DO BRASIL SERVICOS E COMERCI,0.0,41.35,42.62,1.269999999999996
162,2.1.01.01.00.061135,24661.0,SOLO NETWORK BRASIL LTDA,-1697.05,1651.35,0.0,-3348.3999999999996
163,2.1.01.01.00.355946,232296.0,SUL CORTE IMPORTADORA DE FERRAMENTAS LTD,0.0,1448.76,4113.99,2665.2299999999996
164,2.1.01.01.00.404851,237749.0,SUMARE PARK HOTEL LTDA,0.0,694.42,800.01,105.59000000000003
165,2.1.01.01.00.024163,21724.0,SUPRICORP SUPRIMENTOS LTDA,0.0,45.3,46.45,1.1500000000000057
166,2.1.01.01.00.432816,237924.0,Shopping do Mecanico Comercio Maquinas e,-19575.74,18597.85,0.0,-38173.59
167,2.1.01.01.00.015650,21517.0,TELEFONICA BRASIL S.A.,0.0,3309.39,3272.65,-36.73999999999978
168,2.1.01.01.00.016086,238570.0,TRANSVALMAR SERVIÇOS E TRANSPORTES DE CA,0.0,3862.06,4034.31,172.25
169,2.1.01.01.00.460312,240505.0,VECTOR SOLUCOES ADMINISTRATIVAS LTDA,0.0,0.0,0.0,0.0
170,2.1.01.01.00.030072,28698.0,VENETOSUL TRANSPORTES LTDA  CTB  003,-1011.38,1275.3,278.93,-2007.75
171,2.1.01.01.00.039793,22606.0,VERISURE BRASIL MONITORAMENTO DE ALARMES,-199.17,1316.97,1376.09,-140.0500000000001
172,2.1.01.01.00.434720,238926.0,Vollmer do Brasil Industria de Maquinas,0.0,5827.62,23572.38,17744.760000000002
173,2.1.01.01.00.350198,232046.0,WIKUS IMPORTAÇÃO,-448220.28,1909317.27,1504264.8,-853272.75
174,2.1.01.01.00.326452,229641.0,WP RESTAURANTE LTDA ME,0.0,117.1,129.5,12.400000000000006
175,2.1.02.00.00.000000,2211.0,EMPRESTIMOS E FINANCIAMENTOS,0.0,50401.36,160414.29,110012.93000000001
176,2.1.02.01.00.000000,2218.0,EMPRESTIMOS BANCARIOS,0.0,50825.74,175959.17,125133.43000000002
177,2.1.02.01.01.000000,2978.0,EMPRESTIMOS BANCARIOS,0.0,51055.56,169011.33,117955.76999999999
178,2.1.02.01.01.000021,25378.0,(-) JUROS S/ EMPRÉSTIMO ITAÚ - CAPITAL DE GIRO,0.0,22214.06,2844.72,-19369.34
179,2.1.02.01.01.000012,24192.0,EMPRÉSTIMO - BANCO ITAU,0.0,25921.29,181376.29,155455.0
180,2.1.03.00.00.000000,2212.0,ENCARGOS SOCIAIS,-29163.73,277134.46,240252.06,-66046.13000000002
181,2.1.03.01.00.000000,2981.0,OBRIGACOES SOCIAIS,-29174.2,237014.44,259945.77,-6242.8700000000135
182,2.1.03.01.00.000009,2234.0,COFINS A RECOLHER,-12288.38,100126.08,111186.47,-1227.9899999999998
183,2.1.03.01.00.000011,2237.0,CONTR.ASSISTENCIAL,-94.18,249.78,157.87,-186.09
184,2.1.03.01.00.000006,2230.0,FGTS A RECOLHER,-1000.08,6030.14,6380.44,-649.7800000000008
185,2.1.03.01.00.000005,2229.0,INSS A RECOLHER,-3659.85,29353.63,31733.28,-1280.200000000002
186,2.1.03.01.00.000013,21102.0,IRRF A RECOLHER,-613.15,4787.79,4591.9,-809.0400000000003
187,2.1.03.01.00.000001,21750.0,ORDENADOS E SALARIOS A PAGAR,-5374.6,93742.47,85776.5,-13340.570000000002
188,2.1.03.01.00.000008,2232.0,PIS A RECOLHER,-2411.26,21646.84,24170.32,112.21999999999935
189,2.1.03.01.00.000002,21751.0,PRO-LABORE A PAGAR,-939.54,8661.42,7752.29,-1848.67
190,2.1.04.00.00.000000,2213.0,OBRIGAÇÕES TRIBUTARIAS,-51790.29,984369.27,1029624.88,-6534.680000000015
191,2.1.04.01.00.000000,2982.0,OBRIGACOES FISCAIS,-50151.28,1173988.29,1236790.32,12650.75000000003
192,2.1.04.01.00.000012,2254.0,CSLL A PAGAR,-17776.3,46018.92,44311.26,-19483.959999999995
193,2.1.04.01.00.000001,2243.0,ICMS A RECOLHER,0.0,662463.09,764487.81,102024.72000000009
194,2.1.04.01.02.000000,23041.0,ICMS ST A RECOLHER,0.0,44121.94,43497.27,-624.6700000000055
195,2.1.04.01.00.000002,2244.0,IPI A RECOLHER,-4048.09,214293.59,242658.54,24316.86000000001
196,2.1.04.01.00.000013,2255.0,IRPJ A PAGAR,-26491.2,72203.3,88244.47,-10450.030000000002
197,2.1.04.01.01.000000,22261.0,IRRF S/ ALUGUEL,-1449.44,3172.54,2214.98,-2407.0
198,2.1.04.01.07.000000,23941.0,IRRF TERCEIROS A PAGAR,-10.79,12.55,276.08,252.73999999999998
199,2.1.04.01.00.000003,2245.0,ISS A RECOLHER,0.0,2361.22,2637.46,276.24000000000024
200,2.1.04.01.00.000016,2258.0,ISS RETIDO TERCEIROS,-1337.93,1446.39,114.34,-2669.9800000000005
201,2.1.04.01.00.000027,2269.0,PIS/COFINS/CSLL,-28.71,185.74,1206.12,991.6699999999998
202,2.1.05.00.00.000000,2214.0,OBRIGACOES DIVERSAS,-6200.63,1526332.1,1505979.11,-26553.61999999999
203,2.1.05.01.00.000000,2273.0,ANTECIPACOES DE CLIENTES,0.0,1327281.07,1584295.93,257014.85999999987
204,2.1.05.01.01.000000,2983.0,ANTECIPACOES DE CLIENTES,0.0,1569507.49,1403578.92,-165928.57000000007
205,2.1.05.01.01.000002,22549.0,DESCONTO DE DUPLICATAS,0.0,1556493.29,1566910.38,10417.089999999851
206,2.1.05.05.00.000000,2277.0,CONTAS A PAGAR,-6791.97,46183.33,45174.87,-7800.429999999999
207,2.1.05.05.01.000000,2987.0,CONTAS A PAGAR,-6018.07,44444.02,43815.66,-6646.429999999993
208,2.1.05.05.01.000001,2296.0,ALUGUEIS A PAGAR,-4761.95,42931.75,52184.82,4491.12
209,2.1.05.05.01.000003,2298.0,SEGUROS A PAGAR,-1408.62,1335.41,0.0,-2744.0299999999997
210,2.3.00.00.00.000000,2209.0,PATRIMONIO LIQUIDO,-1133209.46,415764.52,0.0,-1548973.98
211,2.3.01.00.00.000000,2354.0,CAPITAL,-159121.76,0.0,0.0,-159121.76
212,2.3.01.01.00.000000,2995.0,CAPITAL SOCIAL,-140753.75,0.0,0.0,-140753.75
213,2.3.01.01.00.000001,2358.0,CAPITAL SOCIAL,-157625.58,0.0,0.0,-157625.58
214,2.3.03.00.00.000000,2356.0,RESERVAS DE LUCROS,-923478.8,0.0,0.0,-923478.8
215,2.3.03.01.00.000000,2997.0,RESERVAS DE LUCROS,-1047723.64,0.0,0.0,-1047723.64
216,2.3.03.01.00.000001,2368.0,RESERVA LUCROS A REALIZAR,-1086125.59,0.0,0.0,-1086125.59
217,2.3.04.00.00.000000,2357.0,LUCROS/PREJUIZOS,0.0,462756.54,0.0,-462756.54
218,2.3.04.01.00.000000,2998.0,LUCROS/PREJUIZOS ACUMULADOS,0.0,455759.63,0.0,-455759.63
219,2.3.04.01.05.000000,23022.0,(-) LUCRO DISTRIBUIDO,0.0,443476.91,0.0,-443476.91
220,3.0.00.00.00.000000,3.0,ENTRADAS E CUSTOS,0.0,2235724.72,444543.79,-1791180.9300000002
221,3.2.00.00.00.000000,3379.0,ENTRADAS COMERCIAIS,0.0,2448305.58,513218.36,-1935087.2200000002
222,3.2.01.00.00.000000,3416.0,COMPRAS P/COMERCIALIZACAO,0.0,2224233.65,463222.53,-1761011.1199999999
223,3.2.01.01.00.000000,31002.0,COMPRAS P/COMERCIALIZACAO,0.0,2210243.31,505385.84,-1704857.47
